KEY_CODE,HYOSYO,CITYNAME,NAME,HTKSYORI,HTKSAKI,GASSAN,T001106001,T001106002,T001106003,T001106004,T001106005,T001106006
112020950,2,熊谷市,津田,0,,,130,6,5,82,35,2
112020960,2,熊谷市,相上,0,,,48,2,-,30,15,1
112020970,2,熊谷市,玉作,0,,,108,4,8,65,21,10
112020980,2,熊谷市,箕輪,0,,,228,6,6,154,52,10
112020990,2,熊谷市,冑山,0,,,229,-,1,141,78,9
112021000,2,熊谷市,小八林,0,,,262,9,6,167,71,9
112021010,3,熊谷市,船木台,0,,,912,3,7,703,189,10
1.12E+10,4,熊谷市,船木台一丁目,0,,,226,1,2,182,39,2
1.12E+10,4,熊谷市,船木台二丁目,0,,,177,1,-,137,36,3
1.12E+10,4,熊谷市,船木台三丁目,0,,,306,-,1,222,81,2
1.12E+10,4,熊谷市,船木台四丁目,0,,,-,-,-,-,-,-
1.12E+10,4,熊谷市,船木台五丁目,0,,,203,1,4,162,33,3
112021020,3,熊谷市,妻沼,0,,,1976,18,14,1252,642,50
1.12E+10,4,熊谷市,妻沼若宮,0,,,64,4,3,34,23,-
1.12E+10,4,熊谷市,妻沼東岡,0,,,116,4,-,76,34,2
1.12E+10,4,熊谷市,妻沼中岡,0,,,172,1,1,118,50,2
1.12E+10,4,熊谷市,妻沼本町,0,,,120,1,2,58,50,9
1.12E+10,4,熊谷市,妻沼登り戸,0,,,95,-,1,65,29,-
1.12E+10,4,熊谷市,妻沼池ノ上,0,,,111,-,-,63,44,4
1.12E+10,4,熊谷市,妻沼錦聖,0,,,98,-,1,55,39,3
1.12E+10,4,熊谷市,妻沼横町,0,,,76,-,-,47,29,-
1.12E+10,4,熊谷市,妻沼寺内,0,,,149,1,-,98,39,11
1.12E+10,4,熊谷市,妻沼上町,0,,,90,-,-,65,24,1
1.12E+10,4,熊谷市,妻沼仲町,0,,,42,-,1,34,7,-
1.12E+10,4,熊谷市,妻沼下町,0,,,82,-,-,53,27,2
1.12E+10,4,熊谷市,妻沼卯月花,0,,,188,2,2,115,62,7
1.12E+10,4,熊谷市,妻沼福寿寺,0,,,43,-,-,36,7,-
1.12E+10,4,熊谷市,妻沼一本木,0,,,352,4,-,225,118,5
1.12E+10,4,熊谷市,妻沼神明町,0,,,115,1,1,66,45,2
1.12E+10,4,熊谷市,妻沼一本木,0,,,16,-,-,14,1,1
1.12E+10,4,熊谷市,妻沼砂場,0,,,9,-,1,4,3,1
1.12E+10,4,熊谷市,妻沼西部第二,0,,,7,-,-,6,1,-
1.12E+10,4,熊谷市,妻沼台,0,,,31,-,1,20,10,-
1.12E+10,4,熊谷市,妻沼浅見,2,103005,,X,X,X,X,X,X
112021030,3,熊谷市,弥藤吾,0,,,862,35,16,545,255,11
1.12E+10,4,熊谷市,弥藤吾弥下,0,,,160,1,1,114,43,1
1.12E+10,4,熊谷市,弥藤吾中口,0,,,65,7,1,40,17,-
1.12E+10,4,熊谷市,弥藤吾杉之道,0,,,158,9,6,97,45,1
1.12E+10,4,熊谷市,弥藤吾年代,0,,,72,5,2,54,11,-
1.12E+10,4,熊谷市,弥藤吾浅見,1,,102022,46,2,2,32,9,1
1.12E+10,4,熊谷市,弥藤吾北口,0,,,51,3,1,28,16,3
1.12E+10,4,熊谷市,弥藤吾弥藤吾新田,0,,,50,5,3,27,14,1
1.12E+10,4,熊谷市,弥藤吾妻沼南,0,,,233,3,-,127,99,4
1.12E+10,4,熊谷市,弥藤吾江波,0,,,27,-,-,26,1,-
112021040,2,熊谷市,男沼,0,,,147,26,20,71,27,3
112021050,3,熊谷市,妻沼台,0,,,196,18,15,109,43,11
1.12E+10,4,熊谷市,妻沼台台,0,,,161,16,12,88,35,10
1.12E+10,4,熊谷市,妻沼台台中島,0,,,35,2,3,21,8,1
112021060,2,熊谷市,出来島,0,,,108,4,3,68,32,1
112021070,3,熊谷市,間々田,1,,107001;107002,134,8,12,72,37,5
1.12E+10,4,熊谷市,間々田間々田,2,1070,,X,X,X,X,X,X
1.12E+10,4,熊谷市,間々田台中島,2,1070,,X,X,X,X,X,X
112021080,3,熊谷市,妻沼小島,0,,,143,17,11,64,48,3
1.12E+10,4,熊谷市,妻沼小島小島,0,,,47,10,4,17,15,1
1.12E+10,4,熊谷市,妻沼小島小島,0,,,96,7,7,47,33,2
112021090,3,熊谷市,永井太田,0,,,307,30,22,178,67,10
1.12E+10,4,熊谷市,永井太田上平,0,,,38,9,4,19,5,1
1.12E+10,4,熊谷市,永井太田北間,0,,,59,3,5,40,11,-
1.12E+10,4,熊谷市,永井太田永東,0,,,77,10,6,42,16,3
1.12E+10,4,熊谷市,永井太田薬西,0,,,44,5,4,20,13,2
1.12E+10,4,熊谷市,永井太田前新田,1,,109007,37,3,2,18,13,1
1.12E+10,4,熊谷市,永井太田福王寺,0,,,52,-,1,39,9,3
1.12E+10,4,熊谷市,永井太田市ノ坪,2,109005,,X,X,X,X,X,X
112021100,3,熊谷市,飯塚,0,,,240,16,11,142,63,8
1.12E+10,4,熊谷市,飯塚飯塚,1,,110006,109,9,5,57,33,5
1.12E+10,4,熊谷市,飯塚福王寺,0,,,45,3,2,28,9,3
1.12E+10,4,熊谷市,飯塚古江原,0,,,46,2,4,31,9,-
1.12E+10,4,熊谷市,飯塚,0,,,-,-,-,-,-,-
1.12E+10,4,熊谷市,飯塚道ケ谷戸,0,,,40,2,-,26,12,-
1.12E+10,4,熊谷市,飯塚市ノ坪,2,110001,,X,X,X,X,X,X
112021110,3,熊谷市,八木田,1,,111001;111002,151,10,8,86,42,5
1.12E+10,4,熊谷市,八木田八木田,2,1110,,X,X,X,X,X,X
1.12E+10,4,熊谷市,八木田中口,2,1110,,X,X,X,X,X,X
112021120,3,熊谷市,道ケ谷戸,0,,,33,1,2,20,10,-
1.12E+10,4,熊谷市,道ケ谷戸道ケ谷戸,0,,,26,-,2,14,10,-
1.12E+10,4,熊谷市,道ケ谷戸飯塚,1,,112003,7,1,-,6,-,-
1.12E+10,4,熊谷市,道ケ谷戸八木田,2,112002,,X,X,X,X,X,X
112021130,3,熊谷市,上江袋,0,,,285,12,5,183,83,2
1.12E+10,4,熊谷市,上江袋江北,0,,,127,9,4,81,32,1
1.12E+10,4,熊谷市,上江袋江南,0,,,64,2,1,47,13,1
1.12E+10,4,熊谷市,上江袋北武蔵,0,,,83,1,-,50,32,-
1.12E+10,4,熊谷市,上江袋西野西部,0,,,5,-,-,3,2,-
1.12E+10,4,熊谷市,上江袋西野中部,0,,,6,-,-,2,4,-
112021140,2,熊谷市,原井,0,,,41,1,5,24,11,-
112021150,2,熊谷市,市ノ坪,0,,,93,1,1,59,32,-
112021160,3,熊谷市,上根,0,,,335,2,15,201,111,6
1.12E+10,4,熊谷市,上根上根,0,,,335,2,15,201,111,6
1.12E+10,4,熊谷市,上根上根,0,,,-,-,-,-,-,-
112021170,3,熊谷市,江波,0,,,289,5,6,155,118,5
1.12E+10,4,熊谷市,江波江波,0,,,119,3,6,68,39,3
1.12E+10,4,熊谷市,江波江波,0,,,41,-,-,20,20,1
1.12E+10,4,熊谷市,江波江波台,0,,,97,2,-,49,46,-
1.12E+10,4,熊谷市,江波江波台第二,0,,,32,-,-,18,13,1
112021180,2,熊谷市,八ツ口,0,,,129,5,3,71,45,5
112021190,3,熊谷市,善ケ島,0,,,583,17,11,379,170,6
1.12E+10,4,熊谷市,善ケ島東部,0,,,162,5,3,107,46,1
1.12E+10,4,熊谷市,善ケ島西部,0,,,151,10,6,87,45,3
1.12E+10,4,熊谷市,善ケ島中瀬,0,,,105,2,1,75,26,1
1.12E+10,4,熊谷市,善ケ島西部第二,0,,,165,-,1,110,53,1
1.12E+10,4,熊谷市,善ケ島一本木,0,,,-,-,-,-,-,-
112021200,3,熊谷市,上須戸,0,,,456,10,10,309,115,12
1.12E+10,4,熊谷市,上須戸上須戸東部,0,,,56,4,2,33,17,-
1.12E+10,4,熊谷市,上須戸上須戸中部,0,,,92,1,3,71,15,2
1.12E+10,4,熊谷市,上須戸上須戸西部,0,,,63,5,3,36,16,3
1.12E+10,4,熊谷市,上須戸上須戸ハイツ,0,,,245,-,2,169,67,7
112021210,3,熊谷市,西城,0,,,264,6,7,152,93,6
1.12E+10,4,熊谷市,西城森谷,0,,,51,4,-,26,21,-
1.12E+10,4,熊谷市,西城西城台,0,,,51,-,-,25,26,-
1.12E+10,4,熊谷市,西城森谷,0,,,-,-,-,-,-,-
1.12E+10,4,熊谷市,西城西城,0,,,162,2,7,101,46,6
112021220,2,熊谷市,田島,0,,,112,2,1,72,35,2
112021230,3,熊谷市,西野,0,,,354,6,2,230,113,3
1.12E+10,4,熊谷市,西野西野西部,0,,,112,4,1,71,33,3
1.12E+10,4,熊谷市,西野西野中部,0,,,96,-,1,60,35,-
1.12E+10,4,熊谷市,西野西野東部,0,,,146,2,-,99,45,-
112021240,3,熊谷市,葛和田,0,,,429,15,10,261,123,20
1.12E+10,4,熊谷市,葛和田上入,0,,,49,6,3,22,14,4
1.12E+10,4,熊谷市,葛和田中宿,0,,,42,-,-,26,14,2
1.12E+10,4,熊谷市,葛和田下宿,0,,,44,-,-,27,12,5
1.12E+10,4,熊谷市,葛和田西島,0,,,60,2,3,41,12,2
1.12E+10,4,熊谷市,葛和田向野,0,,,52,3,1,31,14,3
1.12E+10,4,熊谷市,葛和田荒宿,0,,,83,4,2,48,28,1
